/Users/bseethar/Desktop/sim_data/udacity/IMG/center_2016_12_01_13_42_08_808.jpg,/Users/bseethar/Desktop/sim_data/udacity/IMG/left_2016_12_01_13_42_08_808.jpg,/Users/bseethar/Desktop/sim_data/udacity/IMG/right_2016_12_01_13_42_08_808.jpg,-0.4964977,0.9855325999999999,0.0,30.176740000000002
/Users/bseethar/Desktop/sim_data/eldata/IMG/center_2017_02_11_23_36_57_502.jpg,/Users/bseethar/Desktop/sim_data/eldata/IMG/left_2017_02_11_23_36_57_502.jpg,/Users/bseethar/Desktop/sim_data/eldata/IMG/right_2017_02_11_23_36_57_502.jpg,-0.5,1.0,0.0,30.0
/Users/bseethar/Desktop/sim_data/udacity/IMG/center_2016_12_01_13_45_41_772.jpg,/Users/bseethar/Desktop/sim_data/udacity/IMG/left_2016_12_01_13_45_41_772.jpg,/Users/bseethar/Desktop/sim_data/udacity/IMG/right_2016_12_01_13_45_41_772.jpg,-0.4964977,0.9855325999999999,0.0,30.16732
/Users/bseethar/Desktop/sim_data/udacity/IMG/center_2016_12_01_13_42_08_910.jpg,/Users/bseethar/Desktop/sim_data/udacity/IMG/left_2016_12_01_13_42_08_910.jpg,/Users/bseethar/Desktop/sim_data/udacity/IMG/right_2016_12_01_13_42_08_910.jpg,-0.4964977,0.9855325999999999,0.0,30.17946
/Users/bseethar/Desktop/sim_data/udacity/IMG/center_2016_12_01_13_39_58_486.jpg,/Users/bseethar/Desktop/sim_data/udacity/IMG/left_2016_12_01_13_39_58_486.jpg,/Users/bseethar/Desktop/sim_data/udacity/IMG/right_2016_12_01_13_39_58_486.jpg,-0.46801459999999995,0.8991036,0.0,30.161209999999997
/Users/bseethar/Desktop/sim_data/udacity/IMG/center_2016_12_01_13_45_45_427.jpg,/Users/bseethar/Desktop/sim_data/udacity/IMG/left_2016_12_01_13_45_45_427.jpg,/Users/bseethar/Desktop/sim_data/udacity/IMG/right_2016_12_01_13_45_45_427.jpg,-0.4490258,0.9855325999999999,0.0,30.15195
/Users/bseethar/Desktop/sim_data/udacity/IMG/center_2016_12_01_13_40_47_107.jpg,/Users/bseethar/Desktop/sim_data/udacity/IMG/left_2016_12_01_13_40_47_107.jpg,/Users/bseethar/Desktop/sim_data/udacity/IMG/right_2016_12_01_13_40_47_107.jpg,-0.4490258,0.9855325999999999,0.0,22.382479999999997
/Users/bseethar/Desktop/sim_data/udacity/IMG/center_2016_12_01_13_45_17_759.jpg,/Users/bseethar/Desktop/sim_data/udacity/IMG/left_2016_12_01_13_45_17_759.jpg,/Users/bseethar/Desktop/sim_data/udacity/IMG/right_2016_12_01_13_45_17_759.jpg,-0.4490258,0.9855325999999999,0.0,30.181490000000004
/Users/bseethar/Desktop/sim_data/udacity/IMG/center_2016_12_01_13_45_17_658.jpg,/Users/bseethar/Desktop/sim_data/udacity/IMG/left_2016_12_01_13_45_17_658.jpg,/Users/bseethar/Desktop/sim_data/udacity/IMG/right_2016_12_01_13_45_17_658.jpg,-0.4490258,0.9855325999999999,0.0,30.17877
/Users/bseethar/Desktop/sim_data/udacity/IMG/center_2016_12_01_13_42_08_605.jpg,/Users/bseethar/Desktop/sim_data/udacity/IMG/left_2016_12_01_13_42_08_605.jpg,/Users/bseethar/Desktop/sim_data/udacity/IMG/right_2016_12_01_13_42_08_605.jpg,-0.4490258,0.9855325999999999,0.0,30.171490000000002
